,greedy,dynamic_programming,branch_and_bound
knapPI_4_1000_10000000_112.csv,50000.0,50000.0,5000.62
knapPI_4_1000_10000000_113.csv,50000.0,50000.0,5000.15
knapPI_4_1000_10000000_114.csv,0.0,50000.0,5001.88
knapPI_4_1000_10000000_115.csv,50000.0,50000.0,5002.05
knapPI_4_1000_10000000_116.csv,50000.0,50000.0,5001.41
knapPI_4_1000_10000000_117.csv,50000.0,50000.0,5003.46
knapPI_4_1000_10000000_118.csv,50000.0,50000.0,5001.29
knapPI_4_1000_10000000_119.csv,50000.0,50000.0,5002.56
knapPI_4_1000_10000000_12.csv,50000.0,50000.0,5000.09
knapPI_4_1000_10000000_120.csv,0.0,50000.0,5003.86
knapPI_4_1000_10000000_121.csv,50000.0,50000.0,5001.41
knapPI_4_1000_10000000_122.csv,50000.0,50000.0,5000.3
knapPI_4_1000_10000000_123.csv,50000.0,50000.0,5001.32
knapPI_4_1000_10000000_124.csv,50000.0,50000.0,5002.23
knapPI_4_1000_10000000_125.csv,50000.0,50000.0,5002.53
knapPI_4_1000_10000000_126.csv,50000.0,50000.0,5000.43
knapPI_4_1000_10000000_127.csv,50000.0,50000.0,5002.11
knapPI_4_1000_10000000_128.csv,0.0,50000.0,5001.36
knapPI_4_1000_10000000_129.csv,50000.0,50000.0,5000.74
knapPI_4_1000_10000000_13.csv,50000.0,50000.0,5002.14
knapPI_4_1000_10000000_130.csv,50000.0,50000.0,5001.68
knapPI_4_1000_10000000_131.csv,50000.0,50000.0,5003.0
knapPI_4_1000_10000000_132.csv,50000.0,50000.0,5002.15
knapPI_4_1000_10000000_133.csv,50000.0,50000.0,5002.17
knapPI_4_1000_10000000_134.csv,50000.0,50000.0,4781.25
knapPI_4_1000_10000000_135.csv,0.0,50000.0,5001.01
knapPI_4_1000_10000000_136.csv,50000.0,50000.0,5001.93
knapPI_4_1000_10000000_137.csv,50000.0,50000.0,5000.51
knapPI_4_1000_10000000_138.csv,50000.0,50000.0,5002.16
knapPI_4_1000_10000000_139.csv,50000.0,50000.0,5001.36
knapPI_4_1000_10000000_14.csv,50000.0,50000.0,5000.53
knapPI_4_1000_10000000_140.csv,50000.0,50000.0,5004.12
knapPI_4_1000_10000000_141.csv,50000.0,50000.0,5001.94
knapPI_4_1000_10000000_142.csv,50000.0,50000.0,5000.3
knapPI_4_1000_10000000_143.csv,50000.0,50000.0,5001.71
knapPI_4_1000_10000000_144.csv,50000.0,50000.0,5000.86
knapPI_4_1000_10000000_145.csv,50000.0,50000.0,5001.46
knapPI_4_1000_10000000_146.csv,0.01,50000.0,5003.98
knapPI_4_1000_10000000_147.csv,50000.0,50000.0,5000.95
knapPI_4_1000_10000000_148.csv,50000.0,50000.0,5001.15
knapPI_4_1000_10000000_149.csv,0.0,50000.0,5001.14
knapPI_4_1000_10000000_15.csv,50000.0,50000.0,5001.61
knapPI_4_1000_10000000_150.csv,50000.0,50000.0,5001.3
knapPI_4_1000_10000000_151.csv,50000.0,50000.0,5001.87
knapPI_4_1000_10000000_152.csv,0.01,50000.0,5002.41
knapPI_4_1000_10000000_153.csv,50000.0,50000.0,5000.62
knapPI_4_1000_10000000_154.csv,50000.0,50000.0,5003.61
knapPI_4_1000_10000000_155.csv,50000.0,50000.0,5002.34
knapPI_4_1000_10000000_156.csv,50000.0,50000.0,5000.91
knapPI_4_1000_10000000_157.csv,50000.0,50000.0,5003.53
knapPI_4_1000_10000000_158.csv,50000.0,50000.0,5001.11
knapPI_4_1000_10000000_159.csv,50000.0,50000.0,5001.38
knapPI_4_1000_10000000_16.csv,50000.0,50000.0,5000.09
knapPI_4_1000_10000000_160.csv,50000.0,50000.0,5001.0
knapPI_4_1000_10000000_161.csv,50000.0,50000.0,5001.37
knapPI_4_1000_10000000_162.csv,50000.0,50000.0,5000.25
knapPI_4_1000_10000000_163.csv,50000.0,50000.0,5002.0
knapPI_4_1000_10000000_164.csv,50000.0,50000.0,1.91
knapPI_4_1000_10000000_165.csv,50000.0,50000.0,5001.15
knapPI_4_1000_10000000_166.csv,50000.0,50000.0,5001.24
knapPI_4_1000_10000000_167.csv,50000.0,50000.0,5001.81
knapPI_4_1000_10000000_168.csv,50000.0,50000.0,5001.62
knapPI_4_1000_10000000_169.csv,50000.0,50000.0,5000.64
knapPI_4_1000_10000000_17.csv,50000.0,50000.0,86.5
knapPI_4_1000_10000000_170.csv,50000.0,50000.0,5001.75
knapPI_4_1000_10000000_171.csv,50000.0,50000.0,5000.92
knapPI_4_1000_10000000_172.csv,0.01,50000.0,4.19
knapPI_4_1000_10000000_173.csv,50000.0,50000.0,5002.81
knapPI_4_1000_10000000_174.csv,0.0,50000.0,5002.46
knapPI_4_1000_10000000_175.csv,50000.0,50000.0,5001.72
knapPI_4_1000_10000000_176.csv,50000.0,50000.0,5003.03
knapPI_4_1000_10000000_177.csv,50000.0,50000.0,5000.7
knapPI_4_1000_10000000_178.csv,50000.0,50000.0,5001.61
knapPI_4_1000_10000000_179.csv,50000.0,50000.0,5000.83
knapPI_4_1000_10000000_18.csv,0.0,50000.0,5001.17
knapPI_4_1000_10000000_180.csv,50000.0,50000.0,5001.63
knapPI_4_1000_10000000_181.csv,50000.0,50000.0,5002.16
knapPI_4_1000_10000000_182.csv,50000.0,50000.0,5002.78
knapPI_4_1000_10000000_183.csv,50000.0,50000.0,5001.96
knapPI_4_1000_10000000_184.csv,50000.0,50000.0,5001.33
knapPI_4_1000_10000000_185.csv,50000.0,50000.0,5001.18
knapPI_4_1000_10000000_186.csv,50000.0,50000.0,5001.56
knapPI_4_1000_10000000_187.csv,50000.0,50000.0,5001.88
knapPI_4_1000_10000000_188.csv,50000.0,50000.0,5001.39
knapPI_4_1000_10000000_189.csv,50000.0,50000.0,5001.5
knapPI_4_1000_10000000_19.csv,50000.0,50000.0,5000.34
knapPI_4_1000_10000000_190.csv,50000.0,50000.0,5001.51
knapPI_4_1000_10000000_191.csv,50000.0,50000.0,5002.81
knapPI_4_1000_10000000_192.csv,50000.0,50000.0,5001.11
knapPI_4_1000_10000000_193.csv,0.0,50000.0,5001.7
knapPI_4_1000_10000000_194.csv,50000.0,50000.0,5000.77
knapPI_4_1000_10000000_195.csv,50000.0,50000.0,5001.8
knapPI_4_1000_10000000_196.csv,50000.0,50000.0,5003.81
knapPI_4_1000_10000000_197.csv,50000.0,50000.0,5000.64
knapPI_4_1000_10000000_198.csv,50000.0,50000.0,5001.12
knapPI_4_1000_10000000_199.csv,50000.0,50000.0,5002.35
knapPI_4_1000_10000000_2.csv,50000.0,5023.84,1.38
knapPI_4_1000_10000000_20.csv,0.0,50000.0,5001.33
knapPI_4_1000_10000000_200.csv,50000.0,50000.0,5002.5
knapPI_4_1000_10000000_201.csv,0.0,50000.0,5002.43
knapPI_4_1000_10000000_202.csv,50000.0,50000.0,5004.24
knapPI_4_1000_10000000_203.csv,50000.0,50000.0,4.66
knapPI_4_1000_10000000_204.csv,50000.0,50000.0,5002.65
knapPI_4_1000_10000000_205.csv,50000.0,50000.0,5003.31
knapPI_4_1000_10000000_206.csv,0.0,50000.0,5001.81
knapPI_4_1000_10000000_207.csv,50000.0,50000.0,5000.93
knapPI_4_1000_10000000_208.csv,50000.0,50000.0,5001.71
knapPI_4_1000_10000000_209.csv,0.01,50000.0,1.4
knapPI_4_1000_10000000_21.csv,50000.0,50000.0,5001.04
knapPI_4_1000_10000000_210.csv,50000.0,50000.0,5002.05
knapPI_4_1000_10000000_211.csv,50000.0,50000.0,5000.78
knapPI_4_1000_10000000_212.csv,0.0,50000.0,5001.2
knapPI_4_1000_10000000_213.csv,0.0,50000.0,5002.04
knapPI_4_1000_10000000_214.csv,0.0,50000.0,5003.28
knapPI_4_1000_10000000_215.csv,50000.0,50000.0,5001.89
knapPI_4_1000_10000000_216.csv,50000.0,50000.0,5002.52
knapPI_4_1000_10000000_217.csv,50000.0,50000.0,5000.56
knapPI_4_1000_10000000_218.csv,50000.0,50000.0,5001.27
knapPI_4_1000_10000000_219.csv,0.0,50000.0,5003.85
knapPI_4_1000_10000000_22.csv,50000.0,50000.0,5000.3
knapPI_4_1000_10000000_220.csv,50000.0,50000.0,5002.49
knapPI_4_1000_10000000_221.csv,50000.0,50000.0,5003.11
knapPI_4_1000_10000000_222.csv,50000.0,50000.0,5003.59
knapPI_4_1000_10000000_223.csv,50000.0,50000.0,5001.48
knapPI_4_1000_10000000_224.csv,0.0,50000.0,2.45
knapPI_4_1000_10000000_225.csv,50000.0,50000.0,5001.07
knapPI_4_1000_10000000_226.csv,50000.0,50000.0,5001.31
knapPI_4_1000_10000000_227.csv,50000.0,50000.0,5001.71
knapPI_4_1000_10000000_228.csv,50000.0,50000.0,7.76
knapPI_4_1000_10000000_229.csv,50000.0,50000.0,5001.39
knapPI_4_1000_10000000_23.csv,0.0,50000.0,5003.8
knapPI_4_1000_10000000_230.csv,50000.0,50000.0,5003.29
knapPI_4_1000_10000000_231.csv,50000.0,50000.0,5000.56
knapPI_4_1000_10000000_232.csv,50000.0,50000.0,5000.77
knapPI_4_1000_10000000_233.csv,50000.0,50000.0,5001.71
knapPI_4_1000_10000000_234.csv,50000.0,50000.0,5003.48
knapPI_4_1000_10000000_235.csv,50000.0,50000.0,5001.23
knapPI_4_1000_10000000_236.csv,50000.0,50000.0,5001.34
knapPI_4_1000_10000000_237.csv,50000.0,50000.0,5001.12
knapPI_4_1000_10000000_238.csv,50000.0,50000.0,5000.23
knapPI_4_1000_10000000_239.csv,50000.0,50000.0,5002.27
knapPI_4_1000_10000000_24.csv,50000.0,50000.0,5001.51
knapPI_4_1000_10000000_240.csv,50000.0,50000.0,5000.67
knapPI_4_1000_10000000_241.csv,50000.0,50000.0,5002.4
knapPI_4_1000_10000000_242.csv,50000.0,50000.0,5002.11
knapPI_4_1000_10000000_243.csv,50000.0,50000.0,5001.01
knapPI_4_1000_10000000_244.csv,50000.0,50000.0,5002.84
knapPI_4_1000_10000000_245.csv,50000.0,50000.0,5001.63
knapPI_4_1000_10000000_246.csv,50000.0,50000.0,5001.85
knapPI_4_1000_10000000_247.csv,50000.0,50000.0,5001.31
knapPI_4_1000_10000000_248.csv,0.0,50000.0,5002.4
knapPI_4_1000_10000000_249.csv,50000.0,50000.0,5002.34
knapPI_4_1000_10000000_25.csv,50000.0,50000.0,5000.32
knapPI_4_1000_10000000_250.csv,50000.0,50000.0,5003.8
knapPI_4_1000_10000000_251.csv,50000.0,50000.0,5001.43
knapPI_4_1000_10000000_252.csv,50000.0,50000.0,5000.89
knapPI_4_1000_10000000_253.csv,50000.0,50000.0,4.21
knapPI_4_1000_10000000_254.csv,50000.0,50000.0,5002.2
knapPI_4_1000_10000000_255.csv,50000.0,50000.0,5002.27
knapPI_4_1000_10000000_256.csv,50000.0,50000.0,5001.38
knapPI_4_1000_10000000_257.csv,50000.0,50000.0,5003.29
knapPI_4_1000_10000000_258.csv,50000.0,50000.0,5004.2
knapPI_4_1000_10000000_259.csv,50000.0,50000.0,5003.05
knapPI_4_1000_10000000_26.csv,50000.0,50000.0,5001.36
knapPI_4_1000_10000000_260.csv,50000.0,50000.0,277.71
knapPI_4_1000_10000000_261.csv,50000.0,50000.0,5000.9
knapPI_4_1000_10000000_262.csv,50000.0,50000.0,5001.95
knapPI_4_1000_10000000_263.csv,50000.0,50000.0,5001.43
knapPI_4_1000_10000000_264.csv,50000.0,50000.0,5002.04
knapPI_4_1000_10000000_265.csv,50000.0,50000.0,5001.62
knapPI_4_1000_10000000_266.csv,50000.0,50000.0,5000.09
knapPI_4_1000_10000000_267.csv,0.1,50000.0,5001.99
knapPI_4_1000_10000000_268.csv,50000.0,50000.0,5001.8
knapPI_4_1000_10000000_269.csv,50000.0,50000.0,5004.27
knapPI_4_1000_10000000_27.csv,0.0,50000.0,5002.05
knapPI_4_1000_10000000_270.csv,50000.0,50000.0,5002.89
knapPI_4_1000_10000000_271.csv,50000.0,50000.0,5000.96
knapPI_4_1000_10000000_272.csv,50000.0,50000.0,5001.86
knapPI_4_1000_10000000_273.csv,50000.0,50000.0,5000.91
knapPI_4_1000_10000000_274.csv,50000.0,50000.0,4.03
knapPI_4_1000_10000000_275.csv,50000.0,50000.0,5002.89
knapPI_4_1000_10000000_276.csv,50000.0,50000.0,5002.85
knapPI_4_1000_10000000_277.csv,50000.0,50000.0,5002.32
knapPI_4_1000_10000000_278.csv,0.0,50000.0,5003.38
knapPI_4_1000_10000000_279.csv,0.0,50000.0,5002.64
knapPI_4_1000_10000000_28.csv,50000.0,50000.0,5000.1
knapPI_4_1000_10000000_280.csv,50000.0,50000.0,5001.2
knapPI_4_1000_10000000_281.csv,50000.0,50000.0,5002.58
knapPI_4_1000_10000000_282.csv,50000.0,50000.0,5001.15
knapPI_4_1000_10000000_283.csv,50000.0,50000.0,5002.12
knapPI_4_1000_10000000_284.csv,50000.0,50000.0,5001.54
knapPI_4_1000_10000000_285.csv,50000.0,50000.0,2013.67
knapPI_4_1000_10000000_286.csv,0.01,50000.0,5001.56
knapPI_4_1000_10000000_287.csv,50000.0,50000.0,5002.27
knapPI_4_1000_10000000_288.csv,50000.0,50000.0,5002.37
knapPI_4_1000_10000000_289.csv,50000.0,50000.0,5000.92
knapPI_4_1000_10000000_29.csv,50000.0,50000.0,5001.15
knapPI_4_1000_10000000_290.csv,50000.0,50000.0,5002.98
knapPI_4_1000_10000000_291.csv,50000.0,50000.0,5000.3
knapPI_4_1000_10000000_292.csv,50000.0,50000.0,5002.85
knapPI_4_1000_10000000_293.csv,50000.0,50000.0,5001.15
knapPI_4_1000_10000000_294.csv,50000.0,50000.0,5001.25
knapPI_4_1000_10000000_295.csv,50000.0,50000.0,5003.24
knapPI_4_1000_10000000_296.csv,50000.0,50000.0,5001.85
knapPI_4_1000_10000000_297.csv,50000.0,50000.0,5001.41
knapPI_4_1000_10000000_298.csv,50000.0,50000.0,5000.78
knapPI_4_1000_10000000_299.csv,50000.0,50000.0,5003.05
knapPI_4_1000_10000000_3.csv,50000.0,50000.0,4.12
knapPI_4_1000_10000000_30.csv,50000.0,50000.0,5000.76
knapPI_4_1000_10000000_300.csv,50000.0,50000.0,5002.32
knapPI_4_1000_10000000_301.csv,50000.0,50000.0,5002.74
knapPI_4_1000_10000000_302.csv,50000.0,50000.0,5001.4
knapPI_4_1000_10000000_303.csv,50000.0,50000.0,5001.29
knapPI_4_1000_10000000_304.csv,50000.0,50000.0,5001.5
knapPI_4_1000_10000000_305.csv,50000.0,50000.0,5003.52
knapPI_4_1000_10000000_306.csv,0.0,50000.0,5002.54
knapPI_4_1000_10000000_307.csv,50000.0,50000.0,5002.77
knapPI_4_1000_10000000_308.csv,50000.0,50000.0,5001.96
knapPI_4_1000_10000000_309.csv,50000.0,50000.0,5000.64
knapPI_4_1000_10000000_31.csv,50000.0,50000.0,5000.71
knapPI_4_1000_10000000_310.csv,50000.0,50000.0,5002.54
knapPI_4_1000_10000000_311.csv,50000.0,50000.0,5003.62
knapPI_4_1000_10000000_312.csv,50000.0,50000.0,5002.38
knapPI_4_1000_10000000_313.csv,50000.0,50000.0,5001.45
knapPI_4_1000_10000000_314.csv,50000.0,50000.0,5001.39
knapPI_4_1000_10000000_315.csv,50000.0,50000.0,5004.26
knapPI_4_1000_10000000_316.csv,50000.0,50000.0,5001.61
knapPI_4_1000_10000000_317.csv,0.0,50000.0,5002.42
knapPI_4_1000_10000000_318.csv,0.0,50000.0,5004.6
knapPI_4_1000_10000000_319.csv,50000.0,50000.0,5001.4
knapPI_4_1000_10000000_32.csv,50000.0,50000.0,5001.05
knapPI_4_1000_10000000_320.csv,50000.0,50000.0,5001.49
knapPI_4_1000_10000000_321.csv,50000.0,50000.0,5002.51
knapPI_4_1000_10000000_322.csv,0.0,50000.0,5000.36
knapPI_4_1000_10000000_323.csv,50000.0,50000.0,5001.83
knapPI_4_1000_10000000_324.csv,50000.0,50000.0,5000.0
knapPI_4_1000_10000000_325.csv,50000.0,50000.0,5002.55
knapPI_4_1000_10000000_326.csv,50000.0,50000.0,5003.48
knapPI_4_1000_10000000_327.csv,50000.0,50000.0,5001.34
knapPI_4_1000_10000000_328.csv,0.0,50000.0,5004.33
knapPI_4_1000_10000000_329.csv,50000.0,50000.0,5001.74
knapPI_4_1000_10000000_33.csv,50000.0,50000.0,5001.43
knapPI_4_1000_10000000_330.csv,50000.0,50000.0,5004.15
knapPI_4_1000_10000000_331.csv,50000.0,50000.0,3.3
knapPI_4_1000_10000000_332.csv,0.0,50000.0,5001.95
knapPI_4_1000_10000000_333.csv,0.0,50000.0,5001.01
knapPI_4_1000_10000000_334.csv,50000.0,50000.0,5003.4
knapPI_4_1000_10000000_335.csv,50000.0,50000.0,5000.0
knapPI_4_1000_10000000_336.csv,50000.0,50000.0,5002.02
knapPI_4_1000_10000000_337.csv,0.02,50000.0,5006.13
knapPI_4_1000_10000000_338.csv,50000.0,50000.0,5001.0
knapPI_4_1000_10000000_339.csv,50000.0,50000.0,5001.6
knapPI_4_1000_10000000_34.csv,50000.0,50000.0,5000.08
knapPI_4_1000_10000000_340.csv,50000.0,50000.0,5002.21
knapPI_4_1000_10000000_341.csv,50000.0,50000.0,5002.69
knapPI_4_1000_10000000_342.csv,50000.0,50000.0,5000.89
knapPI_4_1000_10000000_343.csv,0.0,50000.0,5004.05
knapPI_4_1000_10000000_344.csv,50000.0,50000.0,5002.8
knapPI_4_1000_10000000_345.csv,50000.0,50000.0,5000.53
knapPI_4_1000_10000000_346.csv,50000.0,50000.0,5000.3
knapPI_4_1000_10000000_347.csv,50000.0,50000.0,5002.61
knapPI_4_1000_10000000_348.csv,50000.0,50000.0,5001.23
knapPI_4_1000_10000000_349.csv,50000.0,50000.0,5002.51
knapPI_4_1000_10000000_35.csv,50000.0,50000.0,5000.71
knapPI_4_1000_10000000_350.csv,50000.0,50000.0,5003.02
knapPI_4_1000_10000000_351.csv,50000.0,50000.0,5004.05
knapPI_4_1000_10000000_352.csv,50000.0,50000.0,5000.63
knapPI_4_1000_10000000_353.csv,50000.0,50000.0,5004.18
knapPI_4_1000_10000000_354.csv,50000.0,50000.0,5000.5
knapPI_4_1000_10000000_355.csv,0.0,50000.0,5003.87
knapPI_4_1000_10000000_356.csv,50000.0,50000.0,5003.54
knapPI_4_1000_10000000_357.csv,0.01,50000.0,5001.22
knapPI_4_1000_10000000_358.csv,50000.0,50000.0,5000.82
knapPI_4_1000_10000000_359.csv,50000.0,50000.0,5002.02
knapPI_4_1000_10000000_36.csv,50000.0,50000.0,5000.0
knapPI_4_1000_10000000_360.csv,50000.0,50000.0,5002.93
knapPI_4_1000_10000000_361.csv,0.0,50000.0,5003.0
knapPI_4_1000_10000000_362.csv,50000.0,50000.0,5001.3
knapPI_4_1000_10000000_363.csv,50000.0,50000.0,5003.23
knapPI_4_1000_10000000_364.csv,50000.0,50000.0,5001.4
knapPI_4_1000_10000000_365.csv,50000.0,50000.0,5003.32
knapPI_4_1000_10000000_366.csv,50000.0,50000.0,5002.17
knapPI_4_1000_10000000_367.csv,0.0,50000.0,5001.64
knapPI_4_1000_10000000_368.csv,50000.0,50000.0,5001.99
knapPI_4_1000_10000000_369.csv,50000.0,50000.0,5001.15
knapPI_4_1000_10000000_37.csv,0.01,50000.0,4410.5
knapPI_4_1000_10000000_370.csv,50000.0,50000.0,5001.2
knapPI_4_1000_10000000_371.csv,50000.0,50000.0,5003.3
knapPI_4_1000_10000000_372.csv,0.0,50000.0,5000.51
knapPI_4_1000_10000000_373.csv,50000.0,50000.0,5003.9
knapPI_4_1000_10000000_374.csv,50000.0,50000.0,5001.93
knapPI_4_1000_10000000_375.csv,50000.0,50000.0,3.7
knapPI_4_1000_10000000_376.csv,50000.0,50000.0,5000.17
knapPI_4_1000_10000000_377.csv,50000.0,50000.0,5004.01
knapPI_4_1000_10000000_378.csv,50000.0,50000.0,5002.41
knapPI_4_1000_10000000_379.csv,50000.0,50000.0,5004.78
knapPI_4_1000_10000000_38.csv,50000.0,50000.0,5000.48
knapPI_4_1000_10000000_380.csv,50000.0,50000.0,5003.18
knapPI_4_1000_10000000_381.csv,0.06,50000.0,5004.81
knapPI_4_1000_10000000_382.csv,50000.0,50000.0,5004.52
knapPI_4_1000_10000000_383.csv,50000.0,50000.0,3.55
knapPI_4_1000_10000000_384.csv,50000.0,50000.0,5003.35
knapPI_4_1000_10000000_385.csv,50000.0,50000.0,953.65
knapPI_4_1000_10000000_386.csv,50000.0,50000.0,5003.68
knapPI_4_1000_10000000_387.csv,50000.0,50000.0,5002.9
knapPI_4_1000_10000000_388.csv,50000.0,50000.0,5001.8
knapPI_4_1000_10000000_389.csv,0.0,50000.0,5001.93
knapPI_4_1000_10000000_39.csv,0.0,50000.0,5002.18
knapPI_4_1000_10000000_390.csv,50000.0,50000.0,5000.86
knapPI_4_1000_10000000_391.csv,50000.0,50000.0,5001.12
knapPI_4_1000_10000000_392.csv,0.0,50000.0,5005.89
knapPI_4_1000_10000000_393.csv,50000.0,50000.0,5001.5
knapPI_4_1000_10000000_394.csv,50000.0,50000.0,5001.35
knapPI_4_1000_10000000_395.csv,50000.0,50000.0,5003.26
knapPI_4_1000_10000000_396.csv,50000.0,50000.0,5003.86
knapPI_4_1000_10000000_397.csv,50000.0,50000.0,5002.56
knapPI_4_1000_10000000_398.csv,50000.0,50000.0,5001.61
knapPI_4_1000_10000000_399.csv,0.0,50000.0,5002.52
knapPI_4_1000_10000000_4.csv,50000.0,50000.0,8.86
knapPI_4_1000_10000000_40.csv,50000.0,50000.0,5000.6
knapPI_4_1000_10000000_400.csv,50000.0,50000.0,83.73
knapPI_4_1000_10000000_401.csv,50000.0,50000.0,5000.97
knapPI_4_1000_10000000_402.csv,50000.0,50000.0,5002.74
knapPI_4_1000_10000000_403.csv,0.0,50000.0,5001.2
knapPI_4_1000_10000000_404.csv,50000.0,50000.0,5003.17
knapPI_4_1000_10000000_405.csv,50000.0,50000.0,5001.14
knapPI_4_1000_10000000_406.csv,0.0,50000.0,5002.63
knapPI_4_1000_10000000_407.csv,50000.0,50000.0,5002.42
knapPI_4_1000_10000000_408.csv,50000.0,50000.0,5001.87
knapPI_4_1000_10000000_409.csv,50000.0,50000.0,5004.17
knapPI_4_1000_10000000_41.csv,50000.0,50000.0,5000.1
knapPI_4_1000_10000000_410.csv,0.0,50000.0,5002.15
knapPI_4_1000_10000000_411.csv,0.03,50000.0,5003.31
knapPI_4_1000_10000000_412.csv,50000.0,50000.0,5003.13
knapPI_4_1000_10000000_413.csv,50000.0,50000.0,5003.56
knapPI_4_1000_10000000_414.csv,0.0,50000.0,5003.01
knapPI_4_1000_10000000_415.csv,50000.0,50000.0,5002.59
knapPI_4_1000_10000000_416.csv,50000.0,50000.0,5001.3
knapPI_4_1000_10000000_417.csv,50000.0,50000.0,5001.38
knapPI_4_1000_10000000_418.csv,50000.0,50000.0,5001.01
knapPI_4_1000_10000000_419.csv,50000.0,50000.0,5001.91
knapPI_4_1000_10000000_42.csv,50000.0,50000.0,5001.41
knapPI_4_1000_10000000_420.csv,50000.0,50000.0,5002.0
knapPI_4_1000_10000000_421.csv,50000.0,50000.0,5003.17
knapPI_4_1000_10000000_422.csv,50000.0,50000.0,5000.34
knapPI_4_1000_10000000_423.csv,50000.0,50000.0,5003.02
knapPI_4_1000_10000000_424.csv,50000.0,50000.0,5002.11
knapPI_4_1000_10000000_425.csv,50000.0,50000.0,5003.0
knapPI_4_1000_10000000_426.csv,0.0,50000.0,5001.56
knapPI_4_1000_10000000_427.csv,50000.0,50000.0,5003.36
knapPI_4_1000_10000000_428.csv,50000.0,50000.0,5003.65
knapPI_4_1000_10000000_429.csv,50000.0,50000.0,5000.81
knapPI_4_1000_10000000_43.csv,50000.0,50000.0,5003.02
knapPI_4_1000_10000000_430.csv,50000.0,50000.0,5000.06
knapPI_4_1000_10000000_431.csv,50000.0,50000.0,5002.61
knapPI_4_1000_10000000_432.csv,50000.0,50000.0,5002.67
knapPI_4_1000_10000000_433.csv,50000.0,50000.0,5000.77
knapPI_4_1000_10000000_434.csv,50000.0,50000.0,5001.19
knapPI_4_1000_10000000_435.csv,50000.0,50000.0,5003.9
knapPI_4_1000_10000000_436.csv,50000.0,50000.0,5002.07
knapPI_4_1000_10000000_437.csv,50000.0,50000.0,5003.45
knapPI_4_1000_10000000_438.csv,50000.0,50000.0,5001.71
knapPI_4_1000_10000000_439.csv,50000.0,50000.0,5002.02
knapPI_4_1000_10000000_44.csv,50000.0,50000.0,5001.21
knapPI_4_1000_10000000_440.csv,50000.0,50000.0,5001.86
knapPI_4_1000_10000000_441.csv,50000.0,50000.0,5003.67
knapPI_4_1000_10000000_442.csv,50000.0,50000.0,1.71
knapPI_4_1000_10000000_443.csv,50000.0,50000.0,5001.44
knapPI_4_1000_10000000_444.csv,50000.0,50000.0,5002.57
knapPI_4_1000_10000000_445.csv,50000.0,50000.0,5001.35
knapPI_4_1000_10000000_446.csv,0.0,50000.0,5002.09
knapPI_4_1000_10000000_447.csv,50000.0,50000.0,5001.52
knapPI_4_1000_10000000_448.csv,50000.0,50000.0,5002.45
knapPI_4_1000_10000000_449.csv,50000.0,50000.0,5001.33
knapPI_4_1000_10000000_45.csv,50000.0,50000.0,5000.16
knapPI_4_1000_10000000_450.csv,50000.0,50000.0,5001.29
knapPI_4_1000_10000000_451.csv,50000.0,50000.0,5004.67
knapPI_4_1000_10000000_452.csv,0.0,50000.0,6.47
knapPI_4_1000_10000000_453.csv,50000.0,50000.0,5002.35
knapPI_4_1000_10000000_454.csv,50000.0,50000.0,5004.28
knapPI_4_1000_10000000_455.csv,50000.0,50000.0,5002.52
knapPI_4_1000_10000000_456.csv,50000.0,50000.0,5002.17
knapPI_4_1000_10000000_457.csv,50000.0,50000.0,5001.72
knapPI_4_1000_10000000_458.csv,50000.0,50000.0,5001.32
knapPI_4_1000_10000000_459.csv,50000.0,50000.0,5000.94
knapPI_4_1000_10000000_46.csv,50000.0,50000.0,5000.69
knapPI_4_1000_10000000_460.csv,50000.0,50000.0,5002.98
knapPI_4_1000_10000000_461.csv,50000.0,50000.0,5002.28
knapPI_4_1000_10000000_462.csv,50000.0,50000.0,126.0
knapPI_4_1000_10000000_463.csv,50000.0,50000.0,5002.72
knapPI_4_1000_10000000_464.csv,50000.0,50000.0,5001.33
knapPI_4_1000_10000000_465.csv,50000.0,50000.0,5003.19
knapPI_4_1000_10000000_466.csv,50000.0,50000.0,5003.93
knapPI_4_1000_10000000_467.csv,50000.0,50000.0,5001.6
knapPI_4_1000_10000000_468.csv,50000.0,50000.0,5000.23
knapPI_4_1000_10000000_469.csv,50000.0,50000.0,5000.8
knapPI_4_1000_10000000_47.csv,50000.0,50000.0,5000.23
knapPI_4_1000_10000000_470.csv,0.01,50000.0,5002.03
knapPI_4_1000_10000000_471.csv,50000.0,50000.0,3.25
knapPI_4_1000_10000000_472.csv,50000.0,50000.0,5002.51
knapPI_4_1000_10000000_473.csv,50000.0,50000.0,5000.2
knapPI_4_1000_10000000_474.csv,50000.0,50000.0,5000.79
knapPI_4_1000_10000000_475.csv,0.0,50000.0,5000.2
knapPI_4_1000_10000000_476.csv,50000.0,50000.0,2.57
knapPI_4_1000_10000000_477.csv,50000.0,50000.0,5001.59
knapPI_4_1000_10000000_478.csv,50000.0,50000.0,5000.61
knapPI_4_1000_10000000_479.csv,50000.0,50000.0,5001.69
knapPI_4_1000_10000000_48.csv,50000.0,50000.0,5003.37
knapPI_4_1000_10000000_480.csv,50000.0,50000.0,2.17
knapPI_4_1000_10000000_481.csv,50000.0,50000.0,5001.7
knapPI_4_1000_10000000_482.csv,50000.0,50000.0,5001.2
knapPI_4_1000_10000000_483.csv,50000.0,50000.0,5000.49
knapPI_4_1000_10000000_484.csv,50000.0,50000.0,5003.1
